ID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Class,Break_Condition,Pre_Stress,Pre_PANAS_1,Pre_PANAS_2,Pre_PANAS_3,Pre_PANAS_4,Pre_PANAS_5,Pre_PANAS_6,Pre_PANAS_7,Pre_PANAS_8,Pre_PANAS_9,Pre_PANAS_10,Pre_PANAS_11,Pre_PANAS_12,Pre_PANAS_13,Pre_PANAS_14,Pre_PANAS_15,Pre_PANAS_16,Pre_PANAS_17,Pre_PANAS_18,Pre_PANAS_19,Pre_PANAS_20,Break_Condition_3,Break_Condition_5,Break_Condition_6,Break_Condition_7,Break_Condition_1,Break_Condition_2,Break_Condition_4,Break_Condition_8,Break_Condition_8_TEXT,Post_Stress,Post_PANAS_1,Post_PANAS_2,Post_PANAS_3,Post_PANAS_4,Post_PANAS_5,Post_PANAS_6,Post_PANAS_7,Post_PANAS_8,Post_PANAS_9,Post_PANAS_10,Post_PANAS_11,Post_PANAS_12,Post_PANAS_13,Post_PANAS_14,Post_PANAS_15,Post_PANAS_16,Post_PANAS_17,Post_PANAS_18,Post_PANAS_19,Post_PANAS_20,Usual_Break_3,Usual_Break_5,Usual_Break_6,Usual_Break_7,Usual_Break_1,Usual_Break_2,Usual_Break_4,Usual_Break_8,Usual_Break_8_TEXT,Importance_1,Importance_2,Gender,Gender_7_TEXT,Ethnic_ID,Ethnic_ID_8_TEXT,Open_End,SC0,Pre_PANAS_PosAfSum,Pre_PANAS_NegAfSum,Post_PANAS_PosAfSum,Post_PANAS_NegAfSum,filter_$
384,11/7/2024 18:17:24,11/7/2024 18:28:52,0,100,688,1,11/7/2024 18:28:52,R_6jAPIcnc6RiREkt,qr,EN,1,24,3,2,4,3,2,3,3,1,2,2,2,3,2,3,2,2,2,3,4,2,3,2, , , , , ,1, , , ,1,3,1,3,1,3,1,2,1,3,3,1,4,2,3,1,3,4,1,3,2,1, ,1, , , , , , ,12,12,2, ,2, ,"This was very cool, I think some group stretching would be a great way to begin class breaks!",150,29,21,32,13,1
385,11/7/2024 18:17:53,11/7/2024 18:28:55,0,100,661,1,11/7/2024 18:28:55,R_5NET3aC2zvrqwWt,qr,EN,1,24,3,3,4,3,3,2,3,3,4,3,3,4,3,3,3,4,4,5,3,4,2,4, ,1,1, , , ,1, , ,2,4,4,4,1,3,3,4,2,3,5,3,3,1,5,4,5,3,3,2,4,1,1,1, , ,1,1, , ,13,13,1, ,1, , ,211,34,33,37,29,1
386,11/7/2024 18:17:46,11/7/2024 18:29:04,0,100,677,1,11/7/2024 18:29:04,R_3ML4wCdbX47kVSr,qr,EN,1,24,3,2,2,3,1,1,1,2,3,2,1,2,4,2,1,1,2,1,1,5,1,2, , , , , ,1, , , ,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1, , , , , ,1,1,Making tea,13,13,1, ,2, ,"This would work much better if you’d offer students a chance to use the bathroom first. I think of a break as unstructured time and so my expectations were a bit confused. I also feel irritable that I didn’t use the bathroom first and concerned if I get my normal break, otherwise I loved the stretch. Thanks",133,13,25,14,12,1
387,11/7/2024 18:17:26,11/7/2024 18:30:24,0,100,778,1,11/7/2024 18:30:25,R_5R7WePMYWxb1ozA,qr,EN,1,24,3,4,4,3,3,5,2,2,4,1,1,2,3,3,4,1,4,2,2,3,1,4, , , , , ,1, , , ,3,3,3,3,4,2,2,3,1,2,2,3,2,3,2,2,2,2,3,1,3,1, , , , , ,1, , ,13,13,1, ,3, ,Thank you for sharing and exposing us to some wellness practice.,162,21,33,21,27,1
388,11/7/2024 18:17:25,11/7/2024 18:30:39,0,100,794,1,11/7/2024 18:30:40,R_5ysihnDNknyJNQg,qr,EN,1,24,3,2,3,3,1,1,1,1,1,1,1,2,3,4,1,3,2,3,3,4,1,1,1, , , , , ,1, , ,2,3,4,1,1,1,1,1,1,2,3,1,4,1,3,1,4,4,2,4,1,1,1,1, , , ,1, , ,13,13,1, ,1, , ,150,22,18,29,14,1
389,11/8/2024 11:06:47,11/8/2024 11:19:02,0,100,734,1,11/8/2024 11:19:03,R_1oINv9biShC4jjb,qr,EN,1,25,1,3,4,4,1,1,1,1,3,1,1,1,1,3,1,3,4,3,4,1,1,1, , , , , , , ,1,Ate snacks,3,3,2,3,1,2,1,3,1,3,2,1,4,1,2,3,3,4,1,1,1,1, , , ,1,1,1, , ,11,13,1, ,3, , ,155,22,18,27,15,0
390,11/8/2024 11:05:58,11/8/2024 11:19:54,0,100,835,1,11/8/2024 11:19:54,R_3LZNYkZg7OMyGNN,qr,EN,1,25,1,2,2,2,1,2,3,1,1,2,2,2,3,2,1,2,2,2,2,1,2,1, , ,1, , , , , , ,2,2,1,2,1,3,1,1,2,2,2,3,2,1,2,1,2,2,1,1,1, , ,1, , , , , , ,13,12,1, ,1, , ,121,20,16,20,13,0
391,11/8/2024 11:06:07,11/8/2024 11:19:56,0,100,829,1,11/8/2024 11:19:57,R_5IzVmWfNICYkTjI,qr,EN,1,25,1,4,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1, , , , , , ,1, , ,3,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,2,1,1, ,1, , , , , , , ,12,13,1, ,1, , ,112,16,12,14,12,0
392,11/8/2024 11:06:04,11/8/2024 11:19:59,0,100,834,1,11/8/2024 11:19:59,R_3FK5JDLt037MV3L,qr,EN,1,25,1,4,3,3,1,1,1,1,1,1,1,2,2,1,1,2,3,5,4,2,3,1, , , , , , , ,1,Sketched,2,2,1,2,1,1,1,1,1,1,3,1,4,1,3,1,3,4,4,2,1, , ,1, , , , , , ,12,12,1, ,5, , ,137,23,16,25,13,0
393,11/8/2024 11:06:16,11/8/2024 11:20:03,0,100,826,1,11/8/2024 11:20:03,R_3LcmNL2OR2x9dTb,qr,EN,1,25,1,1,3,2,3,2,2,1,1,1,1,1,2,4,1,1,4,1,2,5,2,1,1, ,1, , , , , , ,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4, , ,1, ,1, , , , ,13,13,1, ,9, , ,130,20,20,12,14,0
394,11/8/2024 11:05:29,11/8/2024 11:20:08,0,100,878,1,11/8/2024 11:20:08,R_15Qus0KIXnafpuZ,qr,EN,1,25,1,4,2,3,1,2,3,1,1,1,1,2,2,4,2,1,3,3,2,1,1,1, ,1,1, , , , , , ,3,2,3,2,3,2,1,1,1,1,1,2,3,2,1,3,3,2,1,1,1,1,1, , , ,1, , , ,13,2,2, ,2, , ,134,20,17,18,18,0
395,11/8/2024 11:05:55,11/8/2024 11:20:15,0,100,860,1,11/8/2024 11:20:16,R_3jfUtjSPMaTnsHr,qr,EN,1,25,1,1,3,1,1,1,2,1,1,1,1,1,2,3,1,2,1,2,2,2,1,1,1, ,1, , , , , , ,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1, ,1, , , , , , ,13,13,1, ,1, , ,108,18,12,11,13,0
396,11/8/2024 11:05:55,11/8/2024 11:20:18,0,100,862,1,11/8/2024 11:20:18,R_7QuOyofHpOutx0q,qr,EN,1,25,1,3,2,3,2,2,2,1,3,2,2,4,2,2,1,4,3,4,3,2,3,2, , , , , , ,1, , ,2,2,2,3,2,3,1,4,1,3,4,2,4,1,3,4,3,2,4,3,2, , ,1, , , , , , ,13,13,1, ,2, , ,161,28,21,30,23,0
397,11/8/2024 11:07:20,11/8/2024 11:20:21,0,100,781,1,11/8/2024 11:20:22,R_1DYGCo45PvT879r,qr,EN,1,25,1,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3, ,3,2,2,2,2, ,1, , , , , , , ,2,2, ,2, ,2,2,3,2,1,2,4,2,2,3,2,3,2,2,2,2, ,1, , , , , , , ,4,12,1, ,1, , ,131,24, ,21, ,0
398,11/8/2024 11:06:15,11/8/2024 11:20:23,0,100,848,1,11/8/2024 11:20:23,R_7MWlh94H7G3y1H3,qr,EN,1,25,1,3,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1, ,1,1, , , , , , ,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,1, , , , , , ,11,12,1, ,1, , ,104,13,13,13,11,0
399,11/8/2024 11:06:01,11/8/2024 11:20:25,0,100,864,1,11/8/2024 11:20:25,R_1K2N51A7jGtkCmI,qr,EN,1,25,1,3,4,3,4,2,3,1,2,1,3,4,2,4,1,3,3,5,4,1,2,1, , , , , , ,1, , ,1,4,3,4,1,3,1,1,1,4,5,1,3,1,5,2,5,4,1,3,1, , , , , , ,1, , ,13,13,1, ,1, , ,167,36,17,40,13,0
400,11/8/2024 11:06:34,11/8/2024 11:20:30,0,100,835,1,11/8/2024 11:20:30,R_57tdUveGQ15JAlz,qr,EN,1,25,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1, ,1, , , , ,1, , ,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1, ,1,1, , , , , , ,13,13,1, ,1, , ,101,10,11,10,11,0
401,11/8/2024 11:06:12,11/8/2024 11:20:42,0,100,870,1,11/8/2024 11:20:43,R_1B4AJRD0UWC1GFe,qr,EN,1,26,1,4,4,4,3,3,3,3,3,1,4,3,4,2,2,4,5,4,3,4,2,4, ,1,1, , , , , , ,4,4,3,3,3,3,2,3,2,3,3,2,2,2,3,3,3,2,2,2,2,1,1,1,1, ,1,1, , ,13,12,1, ,1, , ,196,32,33,28,24,0
402,11/8/2024 11:05:57,11/8/2024 11:20:54,0,100,897,1,11/8/2024 11:20:55,R_3MRm7I990W61JUy,qr,EN,1,25,1,5,3,3,2,3,4,3,1,1,1,3,5,3,1,2,1,3,3,4,2,1, ,1, , , , , ,1,Paying bills,5,2,3,2,1,3,2,1,1,1,1,4,4,1,3,1,1,3,3,1,1,1, ,1, , , , , , ,13,4,1, ,1, , ,152,26,23,21,18,0
403,11/8/2024 11:06:02,11/8/2024 11:20:55,0,100,893,1,11/8/2024 11:20:56,R_7QMbSSPcm9DsfjL,qr,EN,1,25,1,3,3,1,1,2,3,4,4,3,3,3,3,2,2,2,3,2,2,4,2,2,1,1,1, ,1, , ,1,ate a snack,2,4,2,3,1,3,1,1,1,3,3,1,3,1,2,1,4,4,2,4,1,1, ,1, ,1, , , , ,4,12,1, ,1, , ,168,23,28,33,12,0
404,11/8/2024 11:06:10,11/8/2024 11:21:43,0,100,933,1,11/8/2024 11:21:44,R_5lcv5zwtYhwmgaC,qr,EN,1,25,1,5,2,3,1,4,1,1,1,1,3,2,5,5,2,1,5,3,4,5,3,1,1,1, , , ,1,1, , ,2,1,3,2,4,1,1,1,3,3,1,5,5,1,1,3,1,5,5,3,2,1, ,1, ,1, ,1, , ,13,13,1, ,2, , ,187,25,28,23,28,0
